"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Subscription\EnableLicenseAcquisition","N/D","Pronta","Interattivo/Background","30/09/2024 22:06:37","0","Microsoft Corporation","%SystemRoot%\system32\ClipRenew.exe -e","N/D","Enable susbscription license acquisition","Abilitata","Disabilitata","","SYSTEM","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","Quando si verifica un evento","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Subscription\EnableLicenseAcquisition","N/D","Pronta","Interattivo/Background","30/09/2024 22:06:37","0","Microsoft Corporation","%SystemRoot%\system32\ClipRenew.exe -e","N/D","Enable susbscription license acquisition","Abilitata","Disabilitata","","SYSTEM","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Subscription\LicenseAcquisition","N/D","Disabilitato","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","%SystemRoot%\system32\ClipRenew.exe ","N/D","Susbscription license acquisition","Disabilitata","Disabilitata","","INTERACTIVE","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","Ogni giorno ","02:00:00","01/01/2016","N/D","Ogni 1 giorni","N/D","Disabilitata","Disabilitata","Disabilitata","Disabilitata"
"NAGATO272","\Microsoft\Windows\Subscription\LicenseAcquisition","N/D","Disabilitato","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","%SystemRoot%\system32\ClipRenew.exe ","N/D","Susbscription license acquisition","Disabilitata","Disabilitata","","INTERACTIVE","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","All'avvio del sistema","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Subscription\LicenseAcquisition","N/D","Disabilitato","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","%SystemRoot%\system32\ClipRenew.exe ","N/D","Susbscription license acquisition","Disabilitata","Disabilitata","","INTERACTIVE","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Sysmain\HybridDriveCachePrepopulate","N/D","Disabilitato","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","Gestore COM","N/D","Attivit… di prepopolamento cache unit… ibrida","Disabilitata","Avvia solo se inattivo da  minuti, Se non inattivo riprova per  minuti Interrompi l'operazione se lo stato di inattivit… termina","Interrompi in modalit… di alimentazione a batterie, Non avviare se il sistema Š alimentato a batterie","SYSTEM","Disabilitata","02:00:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Sysmain\HybridDriveCacheRebalance","N/D","Disabilitato","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","Gestore COM","N/D","Attivit… di manutenzione ribilanciamento cache unit… ibrida","Disabilitata","Avvia solo se inattivo da  minuti, Se non inattivo riprova per  minuti Interrompi l'operazione se lo stato di inattivit… termina","","SYSTEM","Disabilitata","00:10:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Sysmain\ResPriStaticDbSync","N/D","Pronta","Interattivo/Background","01/10/2024 19:29:27","0","Microsoft Corporation","Gestore COM","N/D","Attivit… di manutenzione sincronizzazione database statico priorit… riservata","Abilitata","Disabilitata","","SYSTEM","Disabilitata","00:10:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Sysmain\WsSwapAssessmentTask","N/D","Pronta","Interattivo/Background","16/09/2024 19:11:21","0","Microsoft Corporation","%windir%\system32\rundll32.exe sysmain.dll,PfSvWsSwapAssessmentTask","N/D","Attivit… di manutenzione scambio working set","Abilitata","Disabilitata","Non avviare se il sistema Š alimentato a batterie","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\SystemRestore\SR","N/D","Pronta","Interattivo/Background","03/10/2024 20:46:12","0","Microsoft Corporation","%windir%\system32\srtasks.exe ExecuteScheduledSPPCreation","N/D","Questa attivit… crea punti di protezione del sistema normali.","Abilitata","Avvia solo se inattivo da  minuti, Se non inattivo riprova per  minuti Interrompi l'operazione se lo stato di inattivit… termina","Non avviare se il sistema Š alimentato a batterie","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Task Manager\Interactive","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","Gestore COM","N/D","Esegue un'attivit… con l'account dell'utente connesso.","Abilitata","Disabilitata","","INTERACTIVE","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\TextServicesFramework\MsCtfMonitor","N/D","Pronta","Interattivo/Background","03/10/2024 15:34:21","0","N/D","Gestore COM","N/D","TextServicesFramework monitor task","Abilitata","Disabilitata","","Users","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","All'accesso","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Time Synchronization\ForceSynchronizeTime","N/D","Pronta","Interattivo/Background","30/09/2024 22:06:37","0","Microsoft Corporation","Gestore COM","N/D","Questa attivit… consente di eseguire la sincronizzazione dell'ora.","Abilitata","Disabilitata","","SERVIZIO LOCALE","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Time Synchronization\ForceSynchronizeTime","N/D","Pronta","Interattivo/Background","30/09/2024 22:06:37","0","Microsoft Corporation","Gestore COM","N/D","Questa attivit… consente di eseguire la sincronizzazione dell'ora.","Abilitata","Disabilitata","","SERVIZIO LOCALE","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Time Synchronization\SynchronizeTime","N/D","Pronta","Interattivo/Background","03/10/2024 20:46:01","1058","Microsoft Corporation","%windir%\system32\sc.exe start w32time task_started","N/D","Mantiene la sincronizzazione di data e ora su tutti i client e i server della rete. Se il servizio viene arrestato, la sincronizzazione data e ora non sar… disponibile. Se il servizio viene disabilitato, i servizi da esso dipendenti non verranno avviati","Abilitata","Disabilitata","Interrompi in modalit… di alimentazione a batterie, Non avviare se il sistema Š alimentato a batterie","SERVIZIO LOCALE","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Time Zone\SynchronizeTimeZone","N/D","Pronta","Interattivo/Background","27/09/2024 19:17:29","0","Microsoft Corporation","%windir%\system32\tzsync.exe ","N/D","Aggiorna le informazioni sui fusi orari. Se l'attivit… viene interrotta, Š possibile che per alcuni fusi orari l'ora locale non sia corretta.","Abilitata","Disabilitata","Interrompi in modalit… di alimentazione a batterie","SYSTEM","Disabilitata","01:00:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\UNP\RunUpdateNotificationMgr","N/D","Disabilitato","Interattivo/Background","30/11/1999 00:00:00","267011","N/D","%windir%\System32\UNP\UpdateNotificationMgr.exe ","N/D","N/D","Disabilitata","Disabilitata","Interrompi in modalit… di alimentazione a batterie","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Ogni giorno ","10:30:00","02/06/2016","N/D","Ogni 1 giorni","N/D","Disabilitata","Disabilitata","Disabilitata","Disabilitata"
"NAGATO272","\Microsoft\Windows\UNP\RunUpdateNotificationMgr","N/D","Disabilitato","Interattivo/Background","30/11/1999 00:00:00","267011","N/D","%windir%\System32\UNP\UpdateNotificationMgr.exe ","N/D","N/D","Disabilitata","Disabilitata","Interrompi in modalit… di alimentazione a batterie","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","All'avvio del sistema","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\UPnP\UPnPHostConfig","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft","sc.exe config upnphost start= auto","N/D","Impostare il servizio UPnPHost su Avvio automatico","Abilitata","Disabilitata","","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\USB\Usb-Notifications","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","Gestore COM","N/D","Attivit… notifica di errore USB","Abilitata","Disabilitata","","INTERACTIVE","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\USB\Usb-Notifications","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","Gestore COM","N/D","Attivit… notifica di errore USB","Abilitata","Disabilitata","","INTERACTIVE","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\USB\Usb-Notifications","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","Gestore COM","N/D","Attivit… notifica di errore USB","Abilitata","Disabilitata","","INTERACTIVE","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\USB\Usb-Notifications","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","Gestore COM","N/D","Attivit… notifica di errore USB","Abilitata","Disabilitata","","INTERACTIVE","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\WCM\WiFiTask","N/D","Pronta","Interattivo/Background","28/06/2024 18:41:27","0","Microsoft Corporation","%SystemRoot%\System32\WiFiTask.exe ","N/D","Attivit… in background per l'esecuzione di interazioni per utente e Web","Abilitata","Disabilitata","","INTERACTIVE","Disabilitata","00:10:00","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\WDI\ResolutionHost","N/D","Pronta","Interattivo/Background","21/09/2024 10:03:20","1073807364","Microsoft Corporation","Gestore COM","N/D","L'host di risoluzione di Infrastruttura diagnostica Windows (WDI) consente risoluzioni interattive per i problemi di sistema rilevati dal Servizio criteri di diagnostica. L'host viene attivato all'occorrenza dal Servizio criteri di diagnostica nella ses","Abilitata","Disabilitata","","INTERACTIVE","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Windows Defender\Windows Defender Cache Maintenance","N/D","Pronta","Interattivo/Background","03/10/2024 16:21:50","0","N/D","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpCmdRun.exe -IdleTask -TaskName WdCacheMaintenance","N/D","Attivit… di manutenzione periodica.","Abilitata","Disabilitata","Non avviare se il sistema Š alimentato a batterie","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Windows Defender\Windows Defender Cleanup","N/D","Pronta","Interattivo/Background","03/10/2024 16:21:50","0","N/D","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpCmdRun.exe -IdleTask -TaskName WdCleanup","N/D","Attivit… di pulizia periodica.","Abilitata","Disabilitata","Non avviare se il sistema Š alimentato a batterie","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Windows Defender\Windows Defender Scheduled Scan","N/D","Pronta","Interattivo/Background","03/10/2024 16:20:50","2","N/D","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpCmdRun.exe Scan -ScheduleJob -ScanTrigger 55 -IdleScheduledJob","N/D","Attivit… di analisi periodica.","Abilitata","Disabilitata","Non avviare se il sistema Š alimentato a batterie","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Windows Defender\Windows Defender Verification","N/D","Pronta","Interattivo/Background","03/10/2024 16:21:50","0","N/D","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpCmdRun.exe -IdleTask -TaskName WdVerification","N/D","Attivit… di verifica periodica.","Abilitata","Disabilitata","Non avviare se il sistema Š alimentato a batterie","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Windows Error Reporting\QueueReporting","03/10/2024 22:59:56","Pronta","Interattivo/Background","03/10/2024 19:27:21","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/D","Attivit… di Segnalazione errori Windows per elaborare i rapporti in coda.","Abilitata","Disabilitata","","SYSTEM","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","All'avvio del sistema","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Windows Error Reporting\QueueReporting","03/10/2024 22:04:55","Pronta","Interattivo/Background","03/10/2024 19:27:21","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/D","Attivit… di Segnalazione errori Windows per elaborare i rapporti in coda.","Abilitata","Disabilitata","","SYSTEM","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Windows Error Reporting\QueueReporting","03/10/2024 22:27:01","Pronta","Interattivo/Background","03/10/2024 19:27:21","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/D","Attivit… di Segnalazione errori Windows per elaborare i rapporti in coda.","Abilitata","Disabilitata","","SYSTEM","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Windows Error Reporting\QueueReporting","03/10/2024 22:09:58","Pronta","Interattivo/Background","03/10/2024 19:27:21","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/D","Attivit… di Segnalazione errori Windows per elaborare i rapporti in coda.","Abilitata","Disabilitata","","SYSTEM","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Windows Error Reporting\QueueReporting","03/10/2024 22:17:52","Pronta","Interattivo/Background","03/10/2024 19:27:21","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/D","Attivit… di Segnalazione errori Windows per elaborare i rapporti in coda.","Abilitata","Disabilitata","","SYSTEM","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","Una sola volta, Ogni ora ","02:00:00","01/01/2015","N/D","N/D","N/D","4 ora/e, 0 minuto/i","Nessuno","Disabilitata","Disabilitata"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Windows Filtering Platform\BfeOnServiceStartTypeChange","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","%windir%\system32\rundll32.exe bfe.dll,BfeOnServiceStartTypeChange","N/D","Questa attivit… modifica il tipo di avvio dei servizi attivati dal firewall quando viene disattivato il tipo di avvio del Base Filtering Engine (BFE).","Abilitata","Disabilitata","","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Quando si verifica un evento","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Windows Media Sharing\UpdateLibrary","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation",""%ProgramFiles%\Windows Media Player\wmpnscfg.exe" ","N/D","Questa attivit… aggiorna l'elenco di cartelle nella cache e le autorizzazioni di sicurezza per i nuovi file del Catalogo multimediale condiviso di un utente.","Abilitata","Disabilitata","","Authenticated Users","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Quando si verifica un evento","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\WindowsColorSystem\Calibration Loader","N/D","Pronta","Interattivo/Background","03/10/2024 15:34:21","0","Microsoft Corporation","Gestore COM","N/D","Quest'attivit… si applica alle impostazioni di calibrazione dei colori.","Abilitata","Disabilitata","","Users","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","All'accesso","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
